gene_accession,UK047D1T0,PT125H2T1,UK044D2T0,UK015H1T0,PT114D1T0,PT120D1T1,PT218D1T1,UK031D1T0,UK034H1T0,PT021D2T0,PT015H2T0,UK018D1T0,UK018H1T0,PT120D1T0,PT218H1T0,UK028D1T0,PT221D1T1,PT023H2T0,PT015H4T0,UK036H1T0,PT051H1T0,PT120H1T0,PT114H1T0,PT114D1T1,PT024D1T0,PT021H2T0,UK002H2T0,UK014D1T0,PT221H1T1,PT120D2T0,UK008D1T0,UK008H1T0,PT205H4T1,PT012D1T0,PT017D1T0,UK012H1T0,PT120H1T1,UK031H1T0,UK038D2T0,UK026D1T0,PT125D1T0,PT218D1T0,UK020D1T0,PT054H1T0,PT221D1T0,PT014D1T0,UK015D1T0,PT120H2T0,PT010D1T0,PT053H1T0,UK014H2T0,UK033H1T0,PT024D1T0B,UK019H2T0,UK036D1T0,UK053D1T0,PT026D1T0,PT205H2T0,UK053H1T0,PT046D1T0,PT120D3T1,PT021D1T0,PT114H2T1,PT221H2T1,PT052H1T0,PT051D1T0,PT131H2T0,UK026H1T0,UK019H1T0,PT131D1T0,PT050D1T0,UK002H1T0,UK034D1T0,PT131D1T1,UK005D1T0,PT019H2T0,PT019D1T0,PT019D1T0B,PT131H1T0,PT012H1T0,UK047D1T0B,PT051D3T0,PT205H4T0,UK044D1T0,UK036D1T0B,UK002D1T0,PT015D1T0,PT046H1T0,PT023H1T0,PT054D1T0,PT125H1T1,UK014H1T0,PT125D1T1,PT015H3T0,UK015H2T0,PT010H1T0,PT218H1T1,PT015H1T0,PT010H2T0,PT125H2T0,PT051D2T0,PT114H1T1,UK019D1T0,PT014H1T0,PT120D3T0,PT114H2T0,UK014D1T0B,PT221H2T0,PT131H1T1,PT118H1T1,PT024H1T0,PT205D1T0,PT131H2T1,UK012D1T0,PT221H1T0,PT118H1T0,UK028H1T0,PT024H2T0,PT051H2T0,PT118D1T1,PT120D2T1,UK038H1T0,PT205D1T1,PT019H1T0,PT120H2T1,UK047H1T0,PT017H1T0,PT052D1T0,UK005H1T0,PT026H1T0,PT051D5T0,PT118D1T0,PT050H1T0,PT205H2T1,UK033D1T0,PT053D1T0,UK020H1T0,UK005H2T0,UK008D1T0B,UK044D3T0,PT125H1T0,PT050D1T0B,PT046D1T0B,UK044H1T0,PT023D1T0
MEG_6839|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,70,0,0,0,128,0,0,0,0,0,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0
MEG_7427|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,435,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7589|Drugs|Glycopeptides|VanG-type_resistance_protein|VANXYG,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7112|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0,801,0,929,0,1122,1151,0,672,877,358,649,100,0,1275,1317,640,769,332,0,798,1495,314,1208,1105,1057,599,0,435,223,0,206,0,943,1173,1746,1504,518,0,0,2056,993,0,0,1282,0,636,435,1489,1203,1283,632,1239,110,0,0,2111,421,813,793,0,1261,213,402,347,0,187,152,0,996,154,0,0,784,0,271,1157,1169,567,0,0,0,0,0,0,0,1137,140,192,250,2311,1497,1743,390,817,436,934,0,1038,327,0,726,0,591,0,0,0,0,1100,1033,357,0,190,440,467,562,0,83,228,203,1564,550,512,708,476,0,813,353,810,470,1518,0,158,493,0,0,791,0,338,0,1991,113,692,2562,0
MEG_7037|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0,0,0,0,0,0,0,0,0,0,466,0,0,866,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,173,114,0,0,0,0,0,0,0,0,0,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887,655,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738,0,0,0,0,0,0,0,0,0,0,71,0,0,207,0,0,0,961,0,0,0,155
MEG_7855|Metals|Zinc_resistance|Zinc_resistance_protein|ZNUA,109,0,0,0,1124,1025,737,0,707,0,1064,0,0,1275,606,1228,1060,558,459,621,0,568,964,548,79,176,481,333,570,1195,930,1102,422,109,883,0,731,388,0,0,1162,1244,1393,1079,87,0,0,0,919,721,1039,55,91,303,0,173,797,341,224,0,1069,381,1160,376,269,0,772,0,1313,1224,0,946,169,986,0,169,0,0,512,454,101,204,954,0,0,0,1192,1017,973,1078,368,0,729,167,0,0,515,0,584,235,657,277,0,61,1099,0,373,1086,276,0,67,114,818,0,820,0,1162,339,976,243,763,847,1170,357,490,1192,623,645,511,823,363,0,0,844,926,0,0,0,1029,329,1196,0,0,0,806
MEG_7199|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,94,0,45,0,88,81,220,434,823,0,0,362,0,2372,0,0,567,0,163,0,1072,0,0,2452,177,0,0,165,0,0,0,0,40,135,191,62,0,0,104,191,35,0,0,0,429,72,224,0,112,1114,0,71,315,0,234,0,192,0,0,0,0,180,0,0,0,179,0,30,732,121,201,0,0,997,0,0,0,0,47,0,54,49,0,0,109,56,872,0,0,0,69,104,149,117,0,283,0,0,0,0,67,209,0,0,0,38,180,0,0,0,0,0,0,270,0,0,0,0,0,1521,0,617,85,77,0,0,244,0,0,0,181,0,0,381,0,88,0,0,47,44,0,173,0,0,0
MEG_364|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,2156,0,0,0,0,71,0,0,0,1803,0,808,0,0,0,1415,465,0,57,0,0,1893,140,0,0,195,0,84,98,0,2245,41,1811,511,121,0,112,0,0,0,1633,164,0,0,1626,0,916,0,2196,1840,106,0,0,0,0,446,1373,0,0,0,0,28,0,1523,0,32,429,43,0,0,110,0,48,0,0,54,0,0,0,0,0,0,0,101,0,94,0,2441,0,0,61,0,2356,1823,0,1189,50,0,0,0,0,124,0,0,0,179,0,0,0,1090,424,364,0,0,1269,20,0,0,2030,43,179,1955,0,1593,1216,0,0,0,0,0,1884,0,0,0,0,79,0,2125,33,1060,392,0
MEG_7883|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRB|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,0,0,0,0
MEG_6879|Drugs|betalactams|Class_A_betalactamases|TEM,47,0,91,53,0,52,658,147,0,46,1014,62,92,282,81,89,1594,0,104,132,65,0,299,0,0,0,61,0,0,654,0,58,0,0,76,76,0,0,0,0,44,0,0,72,111,0,60,89,0,39,466,0,89,215,59,35,43,56,79,0,0,42,0,0,54,64,36,104,32,605,0,363,95,498,95,0,48,0,117,114,67,0,305,94,0,41,663,235,0,1125,162,0,176,156,0,80,0,0,142,45,111,0,91,0,52,0,104,54,176,0,0,40,53,0,34,88,0,88,0,0,182,143,576,124,154,75,84,79,63,0,0,59,0,60,274,61,63,68,75,68,572,0,71,278,69
MEG_4359|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0,89,0,0,0,0,0,0,0,0,0,0,130,211,0,0,0,0,640,0,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,1579,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570,0,0,0,0
MEG_8659|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,0,33,0,0,0,0,0,0,8,0,0,0,189,79,5,0,0,0,245,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,76,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,134,0,0,0,0,0,0,0,0,116,0,0,0,0,20,0,0,0,0,0,7,0,0,0,553,0,0,0,0,0,11,24,0,0,0,477,0,0,0,0,157,0,0,0,0,0,62,0,0,0,0,0,0,524,0,0,0,0
MEG_7842|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_pumps|YOGI,451,561,39,86,2938,2761,2017,0,2310,372,2889,38,325,3105,2145,3026,2721,1934,1483,2006,0,1795,2740,1841,267,800,1820,1297,2130,3022,2673,2942,1578,569,2531,0,2223,1460,0,78,2835,3016,3123,2890,251,0,55,637,2592,2136,2739,250,370,1059,39,623,2500,1011,749,101,2812,1249,3017,1381,871,221,2466,171,3144,3028,53,2519,591,2607,0,603,0,0,1548,1695,333,912,2677,53,0,22,2960,2860,2638,2692,1288,127,2222,503,113,0,1636,141,1885,956,2166,962,0,325,2912,370,1342,2872,1069,200,302,504,2566,0,2548,117,3029,1262,237,823,2403,2572,2983,1258,1525,2953,2098,2166,1194,2600,1258,40,102,2388,2598,44,112,0,2803,893,2991,59,65,0,2509
MEG_3175|Drugs|Lipopeptides|Daptomycin-resistant_mutant|GSHF|RequiresSNPConfirmation,0,0,0,0,156,209,0,49,39,0,0,0,0,3725,425,2742,235,0,0,0,0,0,407,3871,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,1382,0,46,0,468,105,0,0,0,0,0,0,0,0,0,0,0,855,0,0,4216,0,0,47,0,0,0,0,0,3072,68,0,0,0,300,0,0,0,0,707,2238,0,0,0,0,0,0,53,112,0,0,1468,0,0,0,0,391,0,0,0,73,0,243,0,98,0,119,0,0,81,526,0,0,0,0,0,0,0,0,0,60,38,1549,1465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2499,0,4161,0,0
MEG_2869|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,415,0,0,0,0,4515,1227,0,0,0,3623,0,229,5740,2472,5261,0,2346,0,3271,0,2531,3523,0,154,894,2580,1496,2335,2553,4082,1028,2095,457,3976,0,3141,2468,0,0,0,5358,2085,4999,0,0,0,833,4010,889,4565,305,190,1210,0,0,3712,741,0,74,4725,1114,0,0,864,109,3750,180,2023,4530,0,4212,315,3624,0,873,0,0,1425,1169,360,634,4693,0,0,0,3968,5757,0,4797,1348,0,2414,812,180,0,2698,0,2777,0,1353,283,0,285,4677,437,1770,0,1183,134,0,507,3728,0,3671,0,0,283,0,0,3465,3551,1282,1940,2271,0,3325,268,0,615,1188,0,0,2871,4261,0,0,0,4558,0,2421,0,0,0,1772
MEG_7976|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|ARNT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4292|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_pumps|OPMB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_2411|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5415|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|PCM,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
MEG_793|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,412,0,0,0,0,149,0,0,0,0,0,547,0,0,0,584,0,190,0,0,229,0,0,679,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,661,0,0,51,0,0,0,0,30,0,327,0,0,0,240,0,0,0,53,0,47,0,0,0,0,174,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0
MEG_6975|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_972|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,532,0,0,0,0,182,0,0,0,0,0,547,0,11,0,733,0,154,0,0,280,0,0,831,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,42,0,742,0,0,76,0,0,11,0,0,29,0,0,0,0,0,0,0,0,0,36,0,32,0,0,0,0,440,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,875,0,0,53,0,0,0,0,28,0,369,0,553,0,294,0,150,0,72,0,47,0,0,0,0,230,93,0,131,0,0,0,0,0,0,0,0,0,0,0,0
MEG_4124|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_pumps|NCRC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0
MEG_215|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,0,0,0,0,0,0,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7215|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETW,126,3282,2008,2918,0,3308,2770,652,3427,2604,3117,2668,2876,0,2904,482,201,2994,3299,3383,3398,3380,3112,279,3327,2997,2904,0,3347,2714,568,3417,3175,2125,2841,3418,3316,1979,0,160,0,2626,1183,3204,2907,2569,1261,3380,2046,2644,2559,3474,3438,3065,684,0,2841,2900,3304,2895,3177,2928,2676,3412,3049,2778,3292,3153,2036,0,1795,3331,683,0,0,3357,3364,3370,2943,2967,103,2783,2670,2612,554,2479,2157,3225,3160,2895,3357,3229,49,3343,3228,3344,2972,2743,3502,3395,2790,3250,0,2094,1918,361,57,3049,3341,2795,3054,2565,3324,337,3150,3083,3075,3262,3285,2487,3213,3146,55,3294,3415,3151,3179,3158,3404,3332,0,2014,2886,2151,2199,3069,3215,3338,900,1737,2978,1612,2725,2903,3232
MEG_6773|Drugs|betalactams|Class_A_betalactamases|TEM,0,0,0,0,0,0,576,53,0,0,276,0,0,184,0,0,400,0,0,41,0,0,107,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,16,0,0,330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,280,0,366,0,0,0,0,46,0,0,0,0,0,0,0,486,108,0,328,0,0,96,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,37,0,0,0,0,0,0,14,0,0,0,0,72,43,448,0,36,0,0,26,0,0,0,0,0,0,28,0,0,0,0,0,428,0,0,0,0
MEG_5816|Metals|Arsenic_resistance|Arsenic_resistance_protein|PSTS,261,413,38,35,1845,1787,1570,0,1545,308,1820,23,334,1954,1479,1941,1878,1386,1063,1262,60,1184,1780,1454,268,564,1468,910,1359,1951,1779,1921,1176,329,1672,0,1552,852,0,70,1845,1944,2004,1886,227,0,41,538,1735,1469,1808,158,307,846,38,551,1686,808,608,58,1822,926,1929,1129,803,205,1717,158,1969,1951,48,1730,523,1671,0,518,23,0,1219,1153,228,715,1730,52,18,26,1941,1839,1834,1852,1007,80,1604,342,101,0,1216,107,1516,619,1491,624,0,209,1849,316,1025,1841,771,139,215,480,1766,0,1554,57,1885,1189,1795,669,1656,1771,1896,962,1138,1880,1259,1658,1063,1750,984,50,40,1608,1708,41,86,0,1868,784,1937,0,61,0,1713
MEG_1898|Drugs|betalactams|Class_C_betalactamases|CMY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7425|Drugs|Glycopeptides|VanD-type_resistance_protein|VANHD,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,15,34,0,0,479,0,0,0,0,6,0,52,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,132,0,0,0,0,324,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,75,0,0,0,0,0,0,0,0,0,0,0,416,0,7,0,0,0,11,0,0,0,0,12,19,0,0,0,0,0,0,0,0,0,0,23,129,0,40,0,0,0,0,0,0,14,0,0,0,20,0,0,0,0
MEG_861|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_1420|Drugs|betalactams|Class_A_betalactamases|BLAZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7817|Biocides|Paraquat_resistance|Paraquat_efflux_pump|YDDG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5299|Drugs|betalactams|Class_A_betalactamases|OXY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_5357|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MEG_7543|Drugs|Glycopeptides|VanG-type_accessory_protein|VANWG,0,0,0,1073,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,118,0,202,0,0,0,118,360,0,0,0,0,0,0,0,0,150,177,0,0,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,153,0,0,0,0,0,0,664,0,0,0,81,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,25,58,0,0,532,0,149,0,236,0,529,87,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0
MEG_3870|Metals|Mercury_resistance|Mercury_resistance_protein|MERF,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,7,0,0,0,0,0,28,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,10,0,7,7,0,2,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,20,8,0,0,0,4,0,5,0,0,0,0,6,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,42,0,0,0,0
MEG_2156|Drugs|betalactams|Class_A_betalactamases|CTX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
